telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
1,1,1,3,4,9,4,27,0
0,1,1,0,0,1,39,18,0
0,1,0,3,2,4,26,15,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,34,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,3,5,1,111,18,0
0,1,0,1,2,1,58,17,0
0,1,0,1,5,5,75,18,0
0,1,1,1,4,1,58,18,0
0,1,0,1,2,4,59,7,0
0,1,1,4,4,1,75,8,0
0,1,0,1,2,4,58,18,0
0,1,0,1,2,4,26,23,0
0,1,0,1,5,1,58,18,0
1,1,1,1,5,9,61,26,0
0,1,0,1,2,1,58,18,0
0,1,1,1,0,1,22,12,0
0,1,1,1,0,9,25,31,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,105,36,0
0,1,0,1,5,1,27,18,0
0,0,0,0,5,9,119,12,0
0,1,1,0,2,9,51,7,0
0,1,0,1,0,1,58,12,0
0,0,0,0,0,9,58,12,0
0,0,1,1,2,4,126,21,0
0,1,1,1,0,1,58,22,0
0,1,0,1,5,1,6,20,0
0,1,0,1,5,1,61,18,0
0,1,0,1,5,1,22,22,0
0,1,1,0,5,1,31,18,0
0,1,0,1,6,1,113,18,0
1,1,1,2,6,9,29,9,0
0,0,1,1,5,9,61,18,0
0,1,0,1,5,1,112,18,0
0,1,0,0,5,1,123,18,0
0,1,1,1,1,1,75,0,0
0,0,0,1,5,1,111,18,0
0,1,0,1,5,1,58,22,0
0,1,0,1,5,1,22,18,0
0,1,0,1,5,5,75,27,0
0,0,0,3,4,9,75,22,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,0,0,1,5,1,112,20,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,1,61,12,0
0,1,1,1,0,1,61,18,0
0,1,0,1,5,1,58,18,0
0,1,0,0,5,1,31,18,0
0,1,0,1,6,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,6,1,58,18,0
0,1,1,4,0,1,58,36,0
0,1,0,1,5,1,58,18,0
0,1,0,0,5,1,31,18,0
0,1,1,1,0,2,80,16,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,9,39,15,0
0,1,1,1,2,4,23,18,0
0,1,0,1,5,1,58,22,0
0,1,1,1,5,1,9,32,0
0,1,1,1,2,4,51,16,0
0,0,0,0,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,119,12,0
0,1,1,1,2,4,119,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,61,22,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,4,25,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,0,112,20,0
0,1,0,1,0,1,61,9,0
0,1,0,1,5,1,58,31,0
0,1,1,1,5,1,58,23,0
0,1,1,0,5,1,31,18,0
0,1,1,0,5,1,31,18,0
0,1,0,1,0,4,32,21,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,9,58,25,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,30,18,0
0,1,1,1,0,1,75,12,0
0,1,0,1,2,4,26,23,0
1,1,1,3,6,1,61,36,0
0,0,0,1,5,1,58,18,0
0,1,1,1,6,1,30,12,0
0,1,0,1,0,0,112,20,0
0,1,0,0,5,1,31,18,0
0,1,0,1,2,1,58,7,0
0,1,1,1,1,1,32,12,0
0,1,1,0,5,1,31,18,0
0,1,0,1,1,1,41,9,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,22,18,0
0,1,0,0,5,1,31,18,0
0,1,1,1,0,0,58,18,0
0,0,1,1,0,7,107,29,0
0,1,0,1,0,1,58,22,0
0,1,0,1,5,1,75,12,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,41,22,0
0,1,0,1,0,1,61,28,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,4,22,1,0
0,1,1,1,5,1,22,23,0
0,1,0,1,5,0,22,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,1,0,7,0
0,1,0,1,5,1,14,25,0
0,1,0,0,5,1,31,18,0
0,1,1,2,5,1,30,36,0
0,1,0,1,0,9,39,31,0
0,0,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,119,24,0
0,1,0,1,5,1,88,12,0
0,1,0,1,5,1,61,31,0
0,1,1,0,5,1,31,18,0
0,0,0,0,5,1,107,18,1
0,1,0,1,5,1,58,18,0
0,0,0,0,5,1,107,18,1
0,0,0,0,5,1,107,18,1
0,1,1,0,5,1,31,18,0
0,0,0,0,5,1,107,18,1
0,1,1,1,0,1,22,13,0
0,0,0,0,5,1,107,18,1
0,1,1,1,2,1,6,36,0
0,1,1,1,2,1,61,18,0
0,0,0,0,5,1,107,18,1
0,0,0,0,5,1,107,18,1
0,1,0,0,5,1,31,18,0
0,1,1,1,5,1,22,12,0
0,0,0,0,5,1,107,18,1
1,1,0,1,5,1,61,17,0
0,0,0,1,3,5,51,1,0
0,1,0,3,4,1,22,12,0
0,1,1,0,5,1,51,18,0
0,1,0,1,5,1,58,31,0
0,0,0,1,0,4,129,31,0
0,1,1,1,3,1,92,13,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,4,75,1,0
0,1,1,1,5,1,39,18,0
0,1,1,1,2,1,118,1,0
0,0,0,1,2,1,23,18,0
0,1,0,1,2,4,58,18,0
0,1,1,1,5,1,39,18,0
0,1,0,1,5,0,112,20,0
1,0,0,1,5,1,8,5,0
0,1,0,3,2,4,39,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,1,1,38,20,0
0,1,1,1,2,1,53,17,0
0,0,0,0,5,1,64,23,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,38,31,0
0,0,0,3,2,4,11,23,0
0,1,0,1,5,1,117,20,0
0,1,0,1,5,5,75,22,0
0,1,1,3,5,1,122,18,0
0,1,1,1,5,1,58,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,4,58,10,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,4,59,7,0
0,1,0,1,5,1,29,3,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,1,0,0,0
0,1,0,1,4,0,75,22,0
0,1,1,1,0,9,61,1,0
0,1,1,1,0,1,89,36,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,11,31,0
0,1,1,1,2,1,22,18,0
0,0,1,1,1,1,51,16,0
0,1,1,1,0,5,32,4,0
0,1,0,0,0,1,110,30,0
0,1,0,1,5,1,126,21,0
0,1,1,1,0,6,39,19,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,119,18,0
0,1,0,1,5,0,29,9,0
0,1,0,1,5,1,75,9,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,7,0
1,1,0,1,0,1,118,31,0
0,0,0,1,6,4,45,7,0
0,1,0,1,5,1,22,18,0
0,1,1,4,2,4,125,7,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,0,5,1,49,1,0
0,1,1,1,3,1,119,20,0
0,1,0,1,5,1,58,6,0
0,1,1,1,5,1,88,23,1
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,1,75,5,0
1,1,1,1,0,1,22,12,0
0,1,0,1,5,1,8,18,0
0,1,1,1,0,1,88,18,0
0,1,1,1,5,5,30,12,0
0,1,1,1,5,4,88,23,1
0,1,0,1,2,1,39,1,0
0,1,1,1,1,5,75,12,1
0,1,1,1,1,5,75,12,1
0,1,1,1,0,1,67,31,0
0,1,1,0,5,1,31,18,0
0,1,0,1,0,9,39,31,0
0,1,1,1,5,1,53,17,0
1,0,0,0,0,1,22,18,0
0,1,1,1,6,1,49,18,0
0,1,1,1,5,1,75,18,1
0,1,1,1,5,1,75,6,1
0,1,0,1,5,1,58,18,0
0,1,0,4,0,1,1,35,0
0,1,1,1,5,1,75,12,1
0,1,1,1,6,4,53,17,0
0,1,1,1,5,1,75,12,1
0,1,1,0,5,1,31,18,0
0,1,1,1,3,1,58,31,0
0,1,1,1,5,1,58,18,0
0,1,0,0,5,1,31,18,0
0,1,1,1,5,1,58,26,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,88,12,0
0,1,0,1,2,4,37,7,0
0,1,1,1,0,1,66,31,0
0,1,0,1,0,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,0,0,5,1,31,18,0
0,0,1,1,5,1,45,22,0
0,0,0,1,1,1,58,18,0
0,0,0,1,5,1,93,22,0
0,1,0,1,5,1,11,18,0
0,1,1,0,0,9,58,18,0
0,1,1,1,0,1,72,8,0
1,1,1,2,6,9,67,23,0
0,1,1,1,5,1,58,18,0
0,1,0,0,5,1,31,18,0
0,1,0,0,5,1,31,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,39,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,51,18,0
0,1,1,1,4,1,61,9,0
0,1,0,1,6,4,58,1,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,26,7,0
0,1,1,1,5,4,88,23,1
0,0,0,1,5,1,75,5,0
0,1,0,1,5,1,42,18,0
0,1,1,1,0,4,8,7,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,0,1,26,18,0
0,1,1,0,5,1,31,18,0
0,0,0,1,5,9,71,12,0
0,1,0,1,2,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,1,35,1,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,119,18,0
0,1,0,1,2,4,39,7,0
0,0,0,1,0,9,51,16,0
0,1,1,1,5,1,22,22,0
0,1,0,1,2,1,75,18,0
0,1,0,1,3,1,39,18,0
0,1,1,1,0,1,58,18,0
0,1,0,1,5,1,1,18,0
0,1,1,0,5,1,31,18,0
0,1,1,3,4,7,42,29,0
0,1,1,1,6,4,126,18,0
0,1,0,1,2,4,119,7,0
0,1,1,1,0,1,61,18,0
0,1,1,1,5,1,18,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,11,18,0
0,1,0,1,0,1,29,18,0
0,1,0,1,5,5,118,9,0
0,1,1,1,0,1,48,3,0
0,0,0,1,5,1,37,21,0
0,0,1,3,5,1,26,18,0
0,1,0,0,5,1,119,6,0
0,1,0,3,5,1,58,18,0
0,1,1,3,5,1,34,18,0
0,1,1,4,4,4,61,18,0
0,1,1,1,5,1,39,18,0
0,1,0,1,5,1,26,31,0
0,1,0,1,5,1,22,18,0
0,1,1,1,6,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,75,25,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,35,18,0
0,1,1,1,5,9,22,18,0
1,1,1,1,5,1,58,7,0
0,1,1,0,5,1,58,18,0
0,1,0,1,0,1,58,12,0
0,1,0,1,5,1,58,18,0
0,1,0,1,0,1,35,31,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,2,119,7,0
0,1,0,1,5,1,35,5,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,4,58,18,0
0,1,0,0,5,1,31,18,0
0,1,0,1,0,1,51,18,0
0,0,1,1,2,9,58,7,0
0,1,1,1,1,5,7,20,0
0,1,1,1,0,1,23,23,0
0,1,0,1,5,1,11,31,0
0,1,1,1,0,1,7,12,0
0,1,0,0,5,1,31,18,0
0,0,0,1,6,2,51,16,0
0,0,0,1,5,1,32,21,0
0,0,0,1,2,2,79,16,0
0,1,1,1,5,1,58,23,0
0,1,0,1,5,5,35,13,0
0,0,0,1,5,1,61,29,0
0,1,1,1,5,1,6,12,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,75,18,0
1,0,1,1,5,1,58,18,0
0,1,0,1,5,1,75,25,0
1,1,0,0,5,1,58,18,0
0,1,1,3,6,1,112,18,0
0,0,1,1,5,1,58,12,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,37,18,0
0,1,1,2,5,1,30,36,0
0,0,0,1,5,1,51,16,0
0,1,0,1,5,1,22,18,0
0,1,1,1,0,1,32,18,0
1,1,0,1,5,1,22,18,0
0,1,1,4,5,2,51,35,0
0,1,1,1,2,1,22,31,0
0,1,0,1,5,1,58,12,1
0,1,0,1,5,1,90,18,0
0,1,0,1,2,1,58,18,0
0,1,1,1,1,5,119,12,1
0,1,0,1,5,1,58,18,0
0,1,0,1,6,1,69,18,0
0,1,0,1,5,5,118,18,0
0,1,1,2,6,4,23,23,0
0,1,1,1,0,1,58,6,0
0,1,1,1,6,1,22,22,0
0,1,1,1,5,1,31,9,0
0,0,0,1,5,1,72,18,0
0,1,1,1,5,1,22,9,0
0,1,1,0,5,1,31,18,0
1,1,0,1,2,9,43,31,0
0,1,0,1,3,1,89,22,0
0,1,0,1,2,1,75,2,0
0,1,0,3,2,1,72,36,0
0,1,0,1,5,1,71,12,0
0,1,1,1,0,1,15,23,0
0,1,0,0,2,4,39,31,0
0,0,0,1,5,1,58,18,0
0,1,0,0,5,1,31,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,1,58,31,0
0,1,1,1,0,9,61,1,0
0,1,1,2,5,1,30,36,0
0,1,1,1,2,4,15,16,0
0,1,1,1,2,4,15,16,0
1,1,1,1,0,1,58,1,0
0,1,1,1,2,4,15,16,0
0,1,1,1,5,1,58,18,0
0,1,1,1,2,4,15,16,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,1,119,1,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,26,31,0
0,1,0,1,5,1,22,22,0
0,1,0,1,5,1,75,25,0
0,1,0,1,5,1,26,31,0
0,1,0,1,5,1,58,18,0
0,1,1,3,2,4,55,16,0
0,1,0,1,5,9,58,12,0
0,1,1,4,5,2,26,35,0
0,1,1,4,4,9,112,4,0
0,1,1,1,5,1,58,23,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,78,21,0
0,1,1,1,5,1,58,23,0
0,0,0,1,5,9,22,12,0
0,1,0,1,0,1,58,25,0
0,1,0,1,6,9,124,18,0
0,1,0,1,1,0,29,9,0
0,1,1,1,5,1,58,23,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,14,21,0
0,0,0,1,5,1,61,22,0
0,1,1,4,2,1,58,23,0
0,1,0,1,5,9,61,18,0
0,1,0,1,5,1,22,18,0
0,1,1,1,5,1,88,12,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,61,12,0
0,1,0,1,4,7,102,6,0
0,1,1,1,0,1,39,13,0
0,1,0,1,5,1,23,18,0
0,1,0,1,5,9,58,12,0
0,1,0,1,5,1,19,18,0
0,1,1,1,5,1,48,3,0
0,1,0,1,5,9,58,12,0
0,0,0,4,5,7,58,7,0
0,1,0,1,5,1,11,18,0
0,1,1,3,5,1,58,18,0
0,0,0,1,5,1,78,21,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,23,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,75,2,0
0,1,1,1,5,1,58,18,0
0,1,0,0,5,1,58,18,0
0,1,1,1,5,1,61,18,0
0,1,0,0,5,9,8,18,0
0,1,0,1,0,2,123,20,0
0,1,1,4,4,5,39,23,0
0,1,0,1,0,9,61,30,0
0,1,1,1,1,1,32,12,0
0,1,1,1,5,1,51,16,0
0,1,0,1,5,1,75,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,22,24,0
0,1,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,0,1,0,9,58,31,0
0,1,0,1,5,1,11,18,0
0,1,1,1,5,1,119,7,0
0,1,1,1,5,1,58,23,0
0,1,1,0,2,9,26,7,0
0,0,0,1,5,1,32,12,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,1,42,29,0
0,1,1,3,2,4,119,7,0
0,1,1,1,5,1,58,23,0
0,1,1,1,0,2,123,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,61,12,0
0,1,1,1,5,1,58,18,0
0,1,1,1,3,1,87,5,0
0,1,1,0,5,1,31,18,0
0,1,1,1,0,1,32,12,0
0,1,1,3,2,4,79,1,0
0,1,1,1,0,1,112,14,0
1,1,0,1,0,1,43,22,0
0,1,0,1,0,1,39,18,0
0,1,0,1,2,4,39,1,0
0,1,1,1,0,1,61,31,0
0,1,1,1,5,1,58,1,0
0,1,0,4,5,1,58,18,0
0,1,0,1,0,4,72,20,0
0,1,0,1,5,1,58,18,0
1,1,1,0,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,23,26,0
0,1,0,1,5,1,58,18,0
0,1,1,3,5,1,80,18,0
0,1,0,1,5,1,58,18,0
0,1,0,0,5,1,58,18,0
0,1,0,1,6,9,51,16,0
0,1,0,3,5,1,112,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,118,18,0
0,1,0,1,2,4,26,7,0
0,1,1,1,5,1,58,31,0
0,1,1,3,0,4,112,31,0
0,1,0,1,0,4,11,12,0
0,1,1,1,5,1,58,23,0
0,1,0,1,5,1,61,9,0
0,1,0,3,5,1,112,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,4,39,7,0
0,1,1,1,5,1,58,23,0
0,1,0,1,5,1,88,12,1
0,1,1,1,2,9,75,12,0
0,1,0,1,2,4,37,7,0
0,1,0,1,5,1,112,12,0
1,1,0,1,5,1,18,18,0
0,1,0,1,0,1,58,18,0
0,1,1,1,0,1,15,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,6,4,53,1,0
0,1,0,1,6,9,65,0,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,61,18,0
0,1,0,3,2,4,66,7,0
0,1,1,1,5,1,58,26,0
0,1,0,1,5,1,113,18,0
0,1,1,1,1,1,72,31,0
0,1,0,3,2,4,39,7,0
0,1,0,1,5,1,58,29,0
0,1,1,4,2,4,67,1,0
0,1,0,1,5,1,88,12,0
0,1,1,1,1,5,7,20,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,66,5,0
0,0,0,1,3,1,57,18,0
0,1,1,1,2,4,23,18,0
0,1,0,3,2,4,39,7,0
0,1,0,1,2,4,39,7,0
0,1,0,1,5,9,112,31,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,4,37,7,0
0,1,1,1,0,1,19,2,0
0,0,0,0,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,4,37,7,0
0,1,0,1,0,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,0,3,2,4,39,7,0
0,1,0,3,2,4,39,7,0
0,1,0,3,2,4,39,7,0
0,1,1,1,5,1,32,26,0
0,1,0,1,5,9,112,31,0
0,1,0,1,0,1,61,3,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,4,39,7,0
0,1,0,1,2,4,39,7,0
0,1,1,3,5,1,122,18,0
0,1,0,3,2,4,39,7,0
0,1,0,1,2,4,39,1,0
0,1,1,1,2,1,58,26,0
0,1,0,3,2,4,26,7,0
0,1,1,1,1,1,30,20,0
0,1,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,61,12,0
0,1,1,1,1,1,22,33,0
0,1,0,1,2,4,37,7,0
0,1,0,1,2,4,66,7,0
0,1,1,1,5,1,23,9,0
0,1,1,1,6,4,126,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,6,4,58,18,0
0,1,0,1,0,1,26,20,0
0,1,0,1,1,1,89,18,0
0,1,1,0,5,1,31,18,0
0,1,0,1,0,1,72,22,0
0,1,1,0,2,1,31,11,0
0,1,0,1,5,1,58,31,0
0,1,1,1,0,1,39,13,0
0,1,1,1,0,1,39,14,0
0,1,1,1,5,1,89,9,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,4,58,7,0
0,1,0,1,5,1,4,31,0
0,1,0,1,2,4,46,7,0
0,1,0,1,5,10,32,12,0
0,1,1,1,5,1,58,18,0
0,1,0,1,6,4,126,18,0
0,1,0,1,0,4,39,7,0
0,1,0,1,2,4,26,23,0
0,1,0,3,2,4,107,1,0
0,1,0,1,2,4,39,7,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,12,0
0,1,0,1,5,1,22,22,0
0,1,0,1,5,1,77,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,21,5,0
0,1,0,3,2,4,39,7,0
0,1,1,1,5,9,58,22,0
0,1,0,3,4,1,58,22,0
0,1,0,1,2,4,39,7,0
0,1,0,1,5,1,39,18,0
0,1,1,1,0,1,61,12,0
0,1,0,1,5,1,58,18,0
0,1,1,3,5,4,51,16,0
0,1,1,1,5,1,75,3,0
0,1,0,1,0,1,124,15,0
0,1,1,1,5,1,69,22,0
0,1,1,3,5,1,34,18,0
0,1,1,0,5,1,59,18,0
0,0,0,1,0,0,51,16,0
0,0,0,1,5,1,51,28,0
0,1,0,1,2,4,62,7,0
0,1,0,1,2,1,56,31,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,88,12,1
0,1,0,3,2,4,22,7,0
0,1,1,1,6,1,58,22,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,22,18,0
0,1,0,1,2,4,26,7,0
0,0,0,1,5,1,37,18,0
0,1,0,1,6,2,51,16,0
0,1,1,0,5,1,31,18,0
0,1,0,1,2,4,26,7,0
1,1,1,0,0,4,79,1,0
0,1,0,1,5,1,75,20,1
0,0,0,1,5,1,58,18,0
0,1,1,3,2,1,112,18,0
0,1,1,4,4,7,30,9,0
0,1,1,3,2,1,7,18,0
0,1,0,1,5,1,75,5,0
0,1,0,1,0,9,75,22,0
0,1,0,1,2,4,24,7,0
0,1,0,1,2,4,26,7,0
0,1,0,1,2,4,26,7,0
0,1,0,3,2,4,37,7,0
0,1,0,1,2,4,72,29,0
0,0,1,1,5,1,45,22,0
1,1,1,1,5,1,29,30,0
0,1,1,1,0,1,112,20,0
0,1,0,1,2,4,39,7,0
0,1,1,1,5,1,58,23,0
0,1,0,1,5,1,66,20,0
0,1,0,1,2,4,26,7,0
0,1,1,2,0,1,61,12,0
0,1,0,1,2,1,75,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,1,1,72,20,0
0,1,1,1,2,1,58,31,0
0,1,0,1,2,4,26,7,0
0,1,1,1,5,1,112,20,0
0,0,0,1,5,1,58,18,0
0,1,0,3,2,4,26,7,0
0,1,0,1,2,4,34,7,0
0,1,0,1,2,4,39,7,0
0,1,0,3,2,4,39,1,0
0,1,0,3,2,4,39,7,0
0,1,0,1,5,1,58,22,0
0,1,0,3,2,4,49,7,0
0,1,0,1,2,4,66,7,0
0,1,0,1,2,9,39,7,0
1,1,1,1,5,5,58,12,0
0,1,1,1,5,1,22,18,0
0,1,1,3,6,9,58,23,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,4,46,7,0
1,1,1,1,2,5,58,12,0
0,1,1,1,6,1,22,12,0
0,1,0,1,1,1,123,26,0
0,1,0,1,5,1,58,22,0
0,1,0,1,2,4,39,7,0
0,1,0,1,2,4,26,7,0
0,1,0,3,2,4,26,7,0
0,1,1,1,2,4,26,18,0
0,1,0,3,2,4,39,7,0
0,1,1,0,2,7,31,11,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,2,58,18,0
0,1,1,1,0,1,79,16,0
0,1,0,3,2,4,26,7,0
0,1,0,1,1,1,72,20,0
0,1,0,1,2,4,39,7,0
0,1,0,1,1,1,26,22,0
0,1,1,1,5,1,58,18,0
0,0,0,0,5,1,58,18,0
1,1,1,1,5,4,58,6,0
0,1,1,1,1,1,7,31,0
0,1,0,1,2,4,66,7,0
0,1,0,1,2,4,66,7,0
0,1,0,3,2,4,37,7,0
0,1,0,1,0,9,22,29,0
0,1,1,1,0,1,61,2,0
0,1,0,3,2,4,46,7,0
0,1,0,1,2,4,39,7,0
0,1,1,1,6,5,22,18,0
0,1,0,3,4,2,0,2,0
0,1,1,1,5,1,75,22,0
0,1,0,1,5,1,22,22,0
0,1,1,1,6,4,69,18,0
0,1,1,1,6,1,29,9,0
0,1,1,0,5,1,31,18,0
0,1,0,1,0,4,39,7,0
0,1,0,1,2,4,25,7,0
0,1,0,1,2,4,37,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,5,7,12,0
0,1,1,4,2,1,22,18,0
0,1,0,1,2,4,26,7,0
0,1,0,1,2,4,22,7,0
0,1,0,1,2,4,26,7,0
0,1,0,1,5,1,58,6,0
0,1,0,1,2,4,22,1,0
0,0,0,1,2,1,0,7,0
0,1,1,1,0,1,61,18,0
0,1,1,1,5,1,58,18,0
1,1,0,1,2,9,43,31,0
0,1,0,3,4,7,36,15,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,0,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,4,23,31,0
0,0,0,1,5,1,0,18,0
0,1,0,1,2,4,66,7,0
0,0,0,1,5,1,85,12,0
0,1,1,1,5,5,58,18,0
0,1,0,1,6,2,65,1,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,61,3,0
0,1,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,39,22,0
0,1,0,1,0,4,39,20,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,39,18,0
0,1,1,1,0,1,58,21,0
0,1,0,1,2,4,26,7,0
0,1,0,1,2,4,26,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,61,22,0
0,1,1,1,6,9,58,18,0
0,1,0,1,5,1,1,4,0
0,1,0,0,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,4,23,23,0
0,1,0,1,5,1,58,30,0
0,0,0,1,5,1,0,18,0
0,1,0,1,0,1,89,18,0
0,1,0,1,2,4,37,7,0
0,1,0,1,6,4,58,1,0
0,1,0,1,2,4,46,7,0
0,1,0,1,2,4,31,7,0
0,1,0,1,2,4,26,7,0
0,1,0,1,5,1,58,12,0
0,1,0,3,2,4,66,7,0
0,1,1,0,5,1,31,18,0
0,1,0,1,0,3,9,30,0
0,1,1,1,5,1,79,16,0
0,1,0,1,2,4,39,7,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,4,26,7,0
0,1,0,1,2,4,31,7,0
0,1,1,1,2,1,74,31,0
0,1,0,1,5,9,119,26,0
0,1,0,1,5,1,75,27,0
1,1,1,1,0,1,61,7,0
0,1,1,0,5,1,31,18,0
0,1,0,1,2,4,46,7,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,6,4,43,27,0
0,1,0,3,2,4,26,7,0
0,0,0,1,5,1,49,18,0
0,1,1,1,2,4,119,7,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,18,0
1,1,1,1,0,1,22,12,0
0,1,1,1,5,1,29,18,0
0,1,0,1,2,4,8,7,0
0,1,1,0,5,1,31,18,0
0,1,0,1,2,4,51,7,0
0,1,0,1,5,1,58,18,0
0,1,0,2,6,1,69,18,0
0,1,1,0,5,1,31,18,0
0,1,0,1,2,4,72,7,0
